DD_TABLE_ALIAS  DD_KEY_NUMBER   DD_SEGMENT_SEQ  DD_SEGMENT_COL  DD_SEGMENT_SORT DD_SEGMENT_POS  DD_SEGMENT_OFF  DD_SEGMENT_LEN  
SFW_RQMTXWHS    	00	03	ITEM_ID         		0	0	0	
SFW_RQMTXWHS    	00	04	WO_NO           		0	0	0	
SFW_RQMTXWHS    	00	05	STEP_NO         		0	0	0	
SFW_TIMESORT    	00	01	FIRM_ID         		0	0	0	
SFW_TIMESORT    	00	02	WO_LOCATION     		0	0	0	
SFW_TIMESORT    	00	03	WO_NO           		0	0	0	
SFW_TIMESORT    	00	04	OP_SEQ          		0	0	0	
SFW_TIMESORT    	00	05	TRANS_DATE      		0	0	0	
SFW_VRNCXTYP    	00	01	FIRM_ID         		0	0	0	
SFW_VRNCXTYP    	00	02	WO_LOCATION     		0	0	0	
SFW_VRNCXTYP    	00	03	WO_TYPE         		0	0	0	
SFW_WOXDATE     	00	01	FIRM_ID         		0	0	0	
SFW_WOXDATE     	00	02	SELECT_DATE     		0	0	0	
SFW_WOXDATE     	00	03	WO_LOCATION     		0	0	0	
SFW_WOXDATE     	00	04	WO_NO           		0	0	0	
SFX_CUSTWO      	00	01	FIRM_ID         		0	0	0	
SFX_CUSTWO      	00	02	RECORD_ID_B     		0	0	0	
SFX_CUSTWO      	00	03	CUSTOMER_ID     		0	0	0	
SFX_CUSTWO      	00	04	ORDER_NO        		0	0	0	
SFX_CUSTWO      	00	05	LINE_NO         		0	0	0	
SFX_CUSTWO      	00	06	WO_LOCATION     		0	0	0	
SFX_CUSTWO      	00	07	WO_NO           		0	0	0	
SFX_EMPLXREF    	00	01	FIRM_ID         		0	0	0	
SFX_EMPLXREF    	00	02	RECORD_ID_B     		0	0	0	
SFX_EMPLXREF    	00	03	ALT_SEQUENCE    		0	0	0	
SFX_EMPLXREF    	00	04	EMPLOYEE_NO     		0	0	0	
SFX_ITEMWO      	00	01	FIRM_ID         		0	0	0	
SFX_ITEMWO      	00	02	RECORD_ID_C     		0	0	0	
SFX_ITEMWO      	00	03	WAREHOUSE_ID    		0	0	0	
SFX_ITEMWO      	00	04	ITEM_ID         		0	0	0	
SFX_ITEMWO      	00	05	WO_LOCATION     		0	0	0	
SFX_ITEMWO      	00	06	WO_NO           		0	0	0	
SFX_MATLWO      	00	01	FIRM_ID         		0	0	0	
SFX_MATLWO      	00	02	RECORD_ID_E     		0	0	0	
SFX_MATLWO      	00	03	WO_LOCATION     		0	0	0	
SFX_MATLWO      	00	04	WAREHOUSE_ID    		0	0	0	
SFX_MATLWO      	00	05	ITEM_ID         		0	0	0	
SFX_MATLWO      	00	06	WO_NO           		0	0	0	
SFX_MATLWO      	00	07	MATERIAL_SEQ    		0	0	0	
SFX_OPRTNWO     	00	01	FIRM_ID         		0	0	0	
SFX_OPRTNWO     	00	02	RECORD_ID_D     		0	0	0	
SFX_OPRTNWO     	00	03	WO_LOCATION     		0	0	0	
SFX_OPRTNWO     	00	04	OP_CODE         		0	0	0	
SFX_OPRTNWO     	00	05	REQUIRE_DATE    		0	0	0	
SFX_OPRTNWO     	00	06	WO_NO           		0	0	0	
SFX_OPRTNWO     	00	07	OP_SEQ          		0	0	0	
SFX_SUBCNTWO    	00	01	FIRM_ID         		0	0	0	
SFX_SUBCNTWO    	00	02	RECORD_ID_F     		0	0	0	
SFX_SUBCNTWO    	00	03	WO_LOCATION     		0	0	0	
SFX_SUBCNTWO    	00	04	VENDOR_ID       		0	0	0	
SFX_SUBCNTWO    	00	05	WO_NO           		0	0	0	
SFX_SUBCNTWO    	00	06	SUBCONT_SEQ     		0	0	0	
SFX_TYPEWO      	00	01	FIRM_ID         		0	0	0	
SFX_TYPEWO      	00	02	RECORD_ID_A     		0	0	0	
SFX_TYPEWO      	00	03	WO_TYPE         		0	0	0	
SFX_TYPEWO      	00	04	WO_LOCATION     		0	0	0	
SFX_TYPEWO      	00	05	WO_NO           		0	0	0	
SFX_WOSCHDXR    	00	01	FIRM_ID         		0	0	0	
SFX_WOSCHDXR    	00	02	WO_NO           		0	0	0	
SFX_WOSCHDXR    	00	03	OP_SEQ          		0	0	0	
SFX_WOSCHDXR    	00	04	OP_CODE         		0	0	0	
SFX_WOSCHDXR    	00	05	SCHED_DATE      		0	0	0	
SFX_WOTRANXR    	00	01	FIRM_ID         		0	0	0	
SFX_WOTRANXR    	00	02	WO_LOCATION     		0	0	0	
SFX_WOTRANXR    	00	03	WO_NO           		0	0	0	
SFX_WOTRANXR    	00	04	TRANS_DATE      		0	0	0	
SFX_WOTRANXR    	00	05	RECORD_ID       		0	0	0	
SFX_WOTRANXR    	00	06	TRANS_SEQ       		0	0	0	
